ID,Cena,localization,latitude,longitude,Oferta_od,Kategoria,Marka_pojazdu,Model_pojazdu,Rodzaj_paliwa,Moc,Pojemnosc_skokowa,Liczba_drzwi,Skrzynia_biegow,Wersja,Generacja,Segment,Kolor,Przebieg,Rok_produkcji,Naped,Spalanie_W_Miescie,Typ_nadwozia,Emisja_CO2,Liczba_miejsc,Rodzaj_koloru,Kraj_pochodzenia,Pierwszy_wlasciciel,Bezwypadkowy,Serwisowany_w_ASO,Stan,VAT_marza,Pierwsza_rejestracja,Numer_rejestracyjny_pojazdu,Zarejestrowany_w_Polsce,Filtr_czastek_stalych,Tuning,Mozliwosc_finansowania,Uszkodzony,Faktura_VAT,Spalanie_W_Cyklu_Mieszanym,Spalanie_Poza_Miastem,Okres_gwarancji_producenta,Leasing,Miesieczna_rata,lub_do_przebieg_km,Gwarancja_dealerska_w_cenie,Homologacja_ciezarowa,Oplata_poczatkowa,Liczba_pozostalych_rat,Wartosc_wykupu,Kierownica_po_prawej_Anglik,Zarejestrowany_jako_zabytek,Link
6089467879,5400.0,"Łęczyca, łęczycki, Łódzkie",52.054506200000006,19.19828880034903,Osoby prywatnej,Osobowe,Alfa Romeo,147,Diesel,115,1910,5,Manualna,1.9 JTD Progression,,,Srebrny,273926,2004,Na przednie koła,7,Kompakt,,5,Metalik,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-147-alfa-romeo-147-1-9-jtd-ID6E6MLR.html#dbeb45c2c8
6089630914,7950.0,"Jasień, brzeski, Małopolskie",49.9702261,20.5698998,Osoby prywatnej,Osobowe,Alfa Romeo,Crosswagon,Diesel,150,1910,5,Manualna,,,,Czarny,214000,2006,4x4 (stały),,Kombi,,5,Metalik,Niemcy,,,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-crosswagon-4x4-ID6E7tbs.html#dbeb45c2c8
6089419941,229900.0,"Wielkopolska 241 - 81-531 Gdynia, Mały Kack (Polska)",54.47362115,18.51556599637249,Firmy,Osobowe,Alfa Romeo,Stelvio,Benzyna,280,1995,5,Automatyczna,2.0 Turbo Veloce Q4,,,Czarny,20,2021,4x4 (dołączany automatycznie),8,SUV,,5,Metalik,,,Tak,,Nowe,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-stelvio-2-0-280km-pakiet-wyciszajacy-pakiet-asystentow-ID6E6AiF.html#dbeb45c2c8
6088547444,43000.0,"Świętochłowice, Śląskie",50.2989445,18.907466206416952,Osoby prywatnej,Osobowe,Alfa Romeo,Giulietta,Benzyna,170,1368,5,Manualna,1.4 TB MultiAir Distinctive,,,Czerwony,93000,2012,Na przednie koła,7,Kompakt,134,5,,Polska,,Tak,,Używane,,25/06/2012,SW45135,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-alfa-romeo-giuletta-1-4-tb-16v-170km-distinctive-ID6E2Wk8.html#dbeb45c2c8
6089274808,45000.0,,,,Firmy,Osobowe,Alfa Romeo,Giulietta,Benzyna,120,1368,5,Manualna,1.4 TB Veloce,,,Czerwony,142000,2014,Na przednie koła,8,Kompakt,149,5,,Belgia,Tak,Tak,,Używane,Tak,,,,,,,,,,,,,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-alfa-romeo-giulietta-1-4-tjet-120-km-qv-line-ID6E5YxO.html#dbeb45c2c8
6088350111,45000.0,,,,Firmy,Osobowe,Alfa Romeo,Giulietta,Benzyna,120,1368,5,Manualna,1.4 TB Distinctive,,,Czarny,135000,2016,Na przednie koła,8,Kompakt,148,5,,Niemcy,Tak,Tak,Tak,Używane,Tak,13/01/2016,,,,,,,,,,,,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-alfa-romeo-giulietta-1-4-tjet-120-km-pelny-serwis-aso-polift-ID6E25Zl.html#dbeb45c2c8
6088350962,4300.0,"Bochnia, bocheński, Małopolskie",49.974684249999996,20.425329198706468,Osoby prywatnej,Osobowe,Alfa Romeo,159,Diesel,150,1910,4,Manualna,1.9JTDM Impression,,,Czarny,200000,2007,Na przednie koła,8,Kombi,159,5,Metalik,,,,,Używane,Tak,,,Tak,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-159-1-9jtd-ID6E26d4.html#dbeb45c2c8
6089411754,17950.0,"Ostrów Wielkopolski, ostrowski, Wielkopolskie",51.6471864,17.80376070395092,Osoby prywatnej,Osobowe,Alfa Romeo,Mito,Diesel,120,1598,3,Manualna,1.6 JTDM Distinctive,,,Czarny,70950,2008,Na przednie koła,8,Auta małe,,5,,,,,,Używane,,22/12/2009,POS30299,Tak,Tak,,,,,7,5,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-mito-alfa-romeo-mito-ID6E6yaC.html#dbeb45c2c8
6088662251,12500.0,"Żary, żarski, Lubuskie",51.62443815,15.148724672498012,Osoby prywatnej,Osobowe,Alfa Romeo,147,Benzyna,105,1598,5,Manualna,1.6 T.S 16V,,,Czerwony,222000,2010,Na przednie koła,9,Kompakt,,5,Metalik,Polska,,Tak,Tak,Używane,,04/01/2010,,,,,,,,8,7,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-147-wersja-veloce-110-koni-klima-alu18-skora-xenon-bezwypadkowy-ID6E3pbR.html#dbeb45c2c8
6089410918,16900.0,"Gniezno, gnieźnieński, Wielkopolskie",52.52465015,17.598152438162245,Osoby prywatnej,Osobowe,Alfa Romeo,Mito,Diesel,120,1598,3,Manualna,1.6 JTDM,,,Srebrny,235900,2009,Na przednie koła,5.70,Auta małe,,5,Metalik,,,,,Używane,,,PO 5SA75,,,,,,,,5,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-mito-alfa-romeo-mito-1-6-120km-doinwestowana-ID6E6xX8.html#dbeb45c2c8
6089614993,18000.0,"Radziejów, radziejowski, Kujawsko-pomorskie",52.61910615,18.529365291530983,Osoby prywatnej,Osobowe,Alfa Romeo,159,Benzyna+LPG,140,1796,4,Manualna,1.8MPI Progression,,,Czarny,199000,2009,Na przednie koła,10,Sedan,179,5,,,,,,Używane,,12/11/2009,CRAAS24,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-159-alfa-romeo-159-1-8mpi-lpg-ID6E7p2F.html#dbeb45c2c8
6089614213,18500.0,"Sieradz, sieradzki, Łódzkie",51.6017529,18.739901469268844,Osoby prywatnej,Osobowe,Alfa Romeo,159,Diesel,210,2387,4,Manualna,2.4JTDM Q4 ti,,,Czarny,215100,2008,4x4 (dołączany automatycznie),10,Kombi,197,5,Metalik,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-159-super-wyposazenie-ti-q4-ID6E7oQ5.html#dbeb45c2c8
6088190915,29900.0,"Kraśnik, kraśnicki, Lubelskie",50.943493200000006,22.208352670460982,Osoby prywatnej,Osobowe,Alfa Romeo,Giulietta,Diesel,140,1956,5,Manualna,2.0 JTDM Progression,,,Czarny,166236,2011,Na przednie koła,5,Kompakt,,5,Perłowy,Szwajcaria,,Tak,Tak,Używane,Tak,,L,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-2-0-diesel-140km-ID6E1qzF.html#dbeb45c2c8
6089608983,21900.0,"Czarne, człuchowski, Pomorskie",53.68353,16.94221,Osoby prywatnej,Osobowe,Alfa Romeo,159,Diesel,210,2387,4,Manualna,2.4 JTDM 20V DPF,,,Szary,206449,2009,Na przednie koła,9.20,Kombi,179,5,Metalik,Niemcy,,Tak,Tak,Używane,Tak,27/09/2009,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-159-2-4-jtd-210-km-maxx-wyposazenie-mega-stan-nowka-oplacona-ID6E7ntJ.html#dbeb45c2c8
6089004696,194990.0,"Oleska 152 - 45-239 Opole, Opolskie (Polska)",50.6904602,17.9508805,Firmy,Osobowe,Alfa Romeo,Giulia,Benzyna,200,1995,4,Automatyczna,2.0 Turbo Sprint,,,Niebieski,1,2021,Na tylne koła,8,Sedan,165,5,Metalik,,,Tak,,Nowe,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulia-my21-2-0-gme-turbo-200-km-at-rwd-sprint-ID6E4Qha.html#dbeb45c2c8
6089603686,33000.0,"Kraków, Małopolskie, Podgórze",50.042609,20.011697369877197,Osoby prywatnej,Osobowe,Alfa Romeo,Giulietta,Diesel,120,1598,5,Manualna,1.6 JTDM Sport,,,Czarny,84800,2015,Na przednie koła,5,Kompakt,123,5,Metalik,Francja,,Tak,Tak,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-bogata-wersja-ID6E7m6i.html#dbeb45c2c8
6086856002,32000.0,"Bytom, Śląskie",50.3657432,18.87153251609449,Osoby prywatnej,Osobowe,Alfa Romeo,Giulietta,Benzyna,120,1368,5,Manualna,1.4 TB Distinctive,,,Szary,179000,2012,Na przednie koła,8,Kompakt,148,5,Perłowy,Niemcy,Tak,Tak,Tak,Używane,,15/01/2013,,,,,,,,6,5,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-1-4-benzyna-jeden-wlasciciel-1-rejestracja-2013-bezwypadkowa-ID6DWPiO.html#dbeb45c2c8
6089581441,29000.0,"Jasnogórska 2a - 31-358 Kraków, Prądnik Biały (Polska)",50.0896479,19.8940022,Firmy,Osobowe,Alfa Romeo,159,Benzyna,260,3195,5,Manualna,,,,Niebieski,158717,2006,4x4 (dołączany automatycznie),,Sedan,,5,Metalik,,,,,Używane,,15/03/2007,,Tak,,,Tak,,,,,,Tak,214 PLN,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-159-3-2-jts-skora-navi-klimatronic-tempomat-parktronic-ID6E7gjw.html#dbeb45c2c8
6088760355,214900.0,"Wielkopolska 241 - 81-531 Gdynia, Mały Kack (Polska)",54.47362115,18.51556599637249,Firmy,Osobowe,Alfa Romeo,Giulia,Benzyna,200,1995,4,Automatyczna,,,,Czerwony,20,2021,Na tylne koła,,Sedan,,5,Metalik,,,Tak,,Nowe,,,,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulia-villa-deste-ID6E3OIb.html#dbeb45c2c8
6089389915,209900.0,"Wielkopolska 241 - 81-531 Gdynia, Mały Kack (Polska)",54.47362115,18.51556599637249,Firmy,Osobowe,Alfa Romeo,Giulia,Benzyna,280,1995,5,Automatyczna,,,,Niebieski,20,2021,4x4 (dołączany automatycznie),,SUV,,5,Metalik,,,Tak,,Nowe,,,,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulia-veloce-ti-2-0-280km-ID6E6sun.html#dbeb45c2c8
6088587882,144799.0,,,,Firmy,Osobowe,Alfa Romeo,Giulia,Benzyna,280,1995,4,Automatyczna,,,,Niebieski,47029,2019,4x4 (dołączany automatycznie),,Sedan,,5,Metalik,Polska,,,Tak,Używane,,15/07/2019,WE536WS,Tak,,,Tak,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulia-alfa-romeo-giulia-2-0-turbo-16v-at8-q4-veloce-ID6E35Qm.html#dbeb45c2c8
6089579100,233599.0,"ul. Stalowa 16 - 41-506 Chorzów, Śląskie (Polska)",50.2801265,18.937679890992527,Firmy,Osobowe,Alfa Romeo,Stelvio,Benzyna,280,1995,5,Automatyczna,,,,Zielony,1,2021,4x4 (dołączany automatycznie),,SUV,,5,Metalik,Polska,,Tak,,Nowe,,,,,,,Tak,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-stelvio-veloce-2-0-turbo-280km-kamera-cofania-manetki-zmiany-biegow-ID6E7fHK.html#dbeb45c2c8
6089388471,29700.0,,,,Firmy,Osobowe,Alfa Romeo,Giulietta,Diesel,170,2000,5,Manualna,,,,Szary,170000,2010,Na przednie koła,,Kompakt,,5,Metalik,,,Tak,Tak,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/alfa-romeo-giulietta-2-0-jtd-m-170km-manual-full-serwis-oplacona-ID6E6s75.html#dbeb45c2c8
6084691945,175000.0,"Warszawa, Mazowieckie, Ursynów",52.141039,21.0323214,Osoby prywatnej,Osobowe,Aston Martin,V8 Vantage,Benzyna,405,4300,2,Automatyczna,,,,Czerwony,55500,2007,Na tylne koła,,Coupe,406,2,,,,Tak,Tak,Używane,,12/10/2008,WN8777L,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-v8-vantage-aston-martin-vantage-v8-4-3-sportshift-ID6DMKkF.html#86f92233da
6089636592,720000.0,"Warszawa, Mazowieckie, Wawer",52.2203581,21.1370825,Osoby prywatnej,Osobowe,Aston Martin,DB11,Benzyna,607,5204,2,Automatyczna,Launch Edition,,,Szary,18300,2017,,,Coupe,,4,Perłowy,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db11-aston-martin-db11-ID6E7uF2.html#86f92233da
6089060814,480000.0,"Al. Krakowska 106 - 02-256 Warszawa, Włochy (Polska)",52.17373365,20.949902462003088,Firmy,Osobowe,Aston Martin,DB11,Benzyna,600,5200,2,Automatyczna,,,,Szary,21000,2018,Na tylne koła,,Coupe,,2,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db11-2018-5-2l-porysowany-ID6E54Si.html#86f92233da
6083989175,249900.0,"Klimczaka 1 - 02-797 Warszawa, Wilanów (Polska)",52.16359875,21.081770608368867,Firmy,Osobowe,Aston Martin,Rapide,Benzyna,477,5935,4,Automatyczna,Touchtronic II,,,Srebrny,47600,2011,Na tylne koła,,Sedan,,4,Metalik,Stany Zjednoczone,,,,Używane,,,,,,,Tak,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-rapide-477km-2011r-vat-23-ID6DJNwF.html#86f92233da
6089006220,643905.0,,,,Firmy,Osobowe,Aston Martin,Vantage,Benzyna,385,4281,2,Manualna,,,,Biały,6800,2020,Na tylne koła,,Coupe,,2,Metalik,,,,,Używane,,,,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-vantage-2020-ID6E4QFK.html#86f92233da
6089295740,185000.0,"Krakowska 62 - 34-730 Mszana Dolna, limanowski, Małopolskie (Polska)",49.6847312,20.0534096,Firmy,Osobowe,Aston Martin,DB7,Benzyna,420,6000,3,Automatyczna,,,,Brązowy,52000,1999,,,Coupe,,4,,,Tak,Tak,,Używane,,,,Tak,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db7-vantage-zarejestrowany-w-polsce-polecam-ID6E63Zq.html#86f92233da
6084284534,349900.0,"ul. Wawelska 3D - 02-034 Warszawa, Ochota (Polska)",52.21648845,20.99931161305645,Firmy,Osobowe,Aston Martin,DB9,Benzyna,477,5935,2,Automatyczna,Coupe Touchtronic,,,Czarny,65000,2009,Na tylne koła,22.30,Coupe,345,4,,Polska,,Tak,Tak,Używane,Tak,,,Tak,,,,,,14.60,10.2,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-aston-martin-db9-serwisowany-w-aston-martin-warszawa-ID6DL2lv.html#86f92233da
6088002185,229000.0,,,,Osoby prywatnej,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,,,,Srebrny,68000,2006,Na tylne koła,,Kabriolet,394,4,,Polska,,,,Używane,,01/01/2006,SK821TF,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-aston-martin-db9-volante-ID6E0DtD.html#86f92233da
6089373576,450000.0,,,,Firmy,Osobowe,Aston Martin,V8 Vantage,Benzyna,436,4735,2,Automatyczna,S Roadster Sportshift,,,Szary,14000,2014,Na tylne koła,19.20,Kabriolet,299,2,Metalik,,,,,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-v8-vantage-stan-idealny-jedyny-w-polsce-przebieg-tylko-14000-km-ID6E6oeQ.html#86f92233da
6089576905,250000.0,"Bielsko-Biała, Śląskie",49.81207845,19.029198802013944,Osoby prywatnej,Osobowe,Aston Martin,DB7,Benzyna,441,6000,2,Manualna,,,,Niebieski,21400,2003,Na tylne koła,,Coupe,259,2,Metalik,Polska,,,Tak,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db7-aston-martin-db7-gt-ID6E7f8l.html#86f92233da
6086477269,125000.0,"Łódź, Łódzkie, Polesie",51.7572222,19.4136111,Osoby prywatnej,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Czarny,52171,2007,Na tylne koła,26,Coupe,421,4,Metalik,Austria,,Tak,,Używane,,10/05/2007,,,,,,,,17,13,,,,,,,,,,Tak,,https://www.otomoto.pl/oferta/aston-martin-db9-ID6DUeMd.html#86f92233da
6029741137,1267949.0,"Jasnogórska 97 - 31-358 Kraków, Małopolskie (Polska)",50.1011795,19.8880028,Firmy,Osobowe,Aston Martin,DB11,Benzyna,608,5204,2,Automatyczna,V12 Coupe,,,Szary,17500,2018,Na tylne koła,,Coupe,265,4,Metalik,Polska,Tak,,,Używane,,27/04/2018,KR2GG99,Tak,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db11-608km-5-2-v12-2018r-salon-polska-ID6A4b7j.html#86f92233da
6087763068,199000.0,"Zakopiańska 167 - 30-435 Kraków, Podgórze (Polska)",50.0283954,19.936296,Firmy,Osobowe,Aston Martin,DB,Benzyna,436,4735,2,Manualna,,,,Szary,54707,2007,Na tylne koła,,Coupe,,2,Metalik,,,,,Używane,,03/09/2020,KR2NS63,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db-v8-vantage-wersja-coupe-silnik-4-3l-436km-v8-dohc-32v-ID6DZDgU.html#86f92233da
6089351730,676000.0,,,,Firmy,Osobowe,Aston Martin,Vantage,Benzyna,510,3982,2,Automatyczna,,,,Niebieski,10000,2019,Na tylne koła,,Coupe,,2,Metalik,Kanada,,,Tak,Używane,Tak,01/01/2019,KBR6YH6,Tak,Tak,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-vantage-4-0-v8-twin-turbo-510km-ultramarine-black-ID6E6iyu.html#86f92233da
6086708234,258000.0,"Aleja Katowicka 70 - 05-830 Nadarzyn, pruszkowski, Mazowieckie (Polska)",52.101023,20.821839,Firmy,Osobowe,Aston Martin,DB7,Benzyna,420,5935,2,Automatyczna,,,,Srebrny,67940,2003,Na tylne koła,,Kabriolet,,2,Metalik,,,Tak,Tak,Używane,,,,Tak,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db7-auto-dla-kolekcjonera-po-pelnym-serwisie-ID6DWcRs.html#86f92233da
6088811857,166050.0,"Straconki 72 - 43-300 Bielsko-Biała, Śląskie (Polska)",49.80077435,19.063317161181203,Firmy,Osobowe,Aston Martin,DB,Benzyna,420,5935,2,Automatyczna,,,,Czarny,79600,2002,Na tylne koła,,Kabriolet,,4,Metalik,Czechy,,,Tak,Używane,,03/04/2002,SB,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db-aston-martin-db7-v12-vantage-volante-touchtronic-ID6E426R.html#86f92233da
6089094414,654360.0,,,,Firmy,Osobowe,Aston Martin,DB11,Benzyna,608,5204,2,Automatyczna,,,,Inny kolor,17582,2017,Na tylne koła,,Coupe,,4,Metalik,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db11-2017-ID6E5dCe.html#86f92233da
6089094403,935415.0,,,,Firmy,Osobowe,Aston Martin,DB,Benzyna,542,4000,5,Automatyczna,,,,Czarny,7900,2021,4x4 (stały),,SUV,,5,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db-dbx-4-0-542-km-v8-automat-ID6E5dC3.html#86f92233da
6084878997,269000.0,"Słoneczna 123 - 05-506 Lesznowola, piaseczyński, Mazowieckie (Polska)",52.080303400000005,20.970007463503926,Firmy,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Czarny,29000,2006,Na tylne koła,24,Kabriolet,394,4,Metalik,,,Tak,,Używane,Tak,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-volante-5-9-v12-457ps-touchtronic-ID6DNvZD.html#86f92233da
6089446609,585000.0,"Ryki, rycki, Lubelskie",51.6266968,21.935696,Osoby prywatnej,Osobowe,Aston Martin,DB9,Benzyna,548,5935,2,Automatyczna,Touchtronic GT,,,Szary,16000,2016,Na tylne koła,21,Kabriolet,,4,Perłowy,Polska,Tak,Tak,Tak,Używane,,,,Tak,,Tak,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-db9-gt-cabrio-6-0v12-carbon-ceramic-b-o-lastlimitededytion-unikat-ID6E6HeN.html#86f92233da
6088209352,200000.0,"Kraków, Małopolskie, Krowodrza",50.07087985,19.91656311814478,Osoby prywatnej,Osobowe,Aston Martin,Rapide,Benzyna,477,5935,4,Automatyczna,Standard,,,Srebrny,32500,2011,Na tylne koła,22.60,Sedan,355,4,Metalik,,,,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-rapide-aston-martin-rapide-ID6E1wn2.html#86f92233da
6088500969,164000.0,"Poznań, Wielkopolskie, Nowe Miasto",52.7403693,15.2434704,Osoby prywatnej,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Niebieski,59561,2006,Na tylne koła,26,Kabriolet,394,4,Metalik,,,,,Używane,,20/07/2007,,,,,,Tak,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-db9-volante-pelna-historia-delikatnie-uszkodzony-ID6E2Jex.html#86f92233da
6087459696,299900.0,"Kociszewskich 5 - 04-758 Warszawa, Wawer (Polska)",52.208039400000004,21.210960258568896,Firmy,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Szary,29997,2005,Na tylne koła,26,Coupe,394,4,Metalik,,Tak,Tak,Tak,Używane,Tak,,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-przebieg-tylko-29-tys-km-ID6DYmlO.html#86f92233da
6075174227,299000.0,"Poznańska 78 - 63-400 Ostrów Wielkopolski, ostrowski, Wielkopolskie (Polska)",51.66842575,17.80055275421276,Firmy,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Inny kolor,126055,2007,,26,Coupe,,4,Metalik,,,,,Używane,Tak,,,Tak,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-jedyny-db9-dbs-mansory-6-0-v12-48v-455-km-dealer-professional-ID6D8Ol5.html#86f92233da
6088451956,225000.0,"Krakowska 62 - 34-730 Mszana Dolna, limanowski, Małopolskie (Polska)",49.6847312,20.0534096,Firmy,Osobowe,Aston Martin,DB7,Benzyna,420,6000,3,Automatyczna,,,,Szary,81000,2000,Na tylne koła,,Kabriolet,,4,Metalik,,Tak,Tak,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db7-vantage-zarejestrowany-w-polsce-polecam-ID6E2vu0.html#86f92233da
6089365100,160000.0,"Warszawa, Mazowieckie, Mokotów",52.1939874,21.0457809,Osoby prywatnej,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Czarny,103000,2006,Na tylne koła,24,Coupe,394,4,Metalik,,,,,Używane,,23/03/2006,WD0191G,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-pilnie-sprzedam-ID6E6m28.html#86f92233da
6089356754,192000.0,"Poznań, Wielkopolskie, Nowe Miasto",52.7403693,15.2434704,Osoby prywatnej,Osobowe,Aston Martin,DB9,Benzyna,455,5935,2,Automatyczna,Standard,,,Szary,30876,2005,Na tylne koła,24,Coupe,394,4,Metalik,,,,,Używane,,15/04/2005,,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/aston-martin-db9-db9-niski-przebieg-bezwypadkowy-super-stan-ID6E6jRv.html#86f92233da
6089637432,61900.0,"Szczecin, Zachodniopomorskie, Zachód",53.4398424,14.4970444,Osoby prywatnej,Osobowe,Audi,A6,Diesel,150,1968,5,Automatyczna,Avant 2.0 TDI Ultra S tronic,C7 (2011-2018),,Czarny,282200,2015,Na przednie koła,4.90,Kombi,114,5,Metalik,,Tak,Tak,Tak,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/audi-a6-2-0-tdi-150-km-s-tronic-bezwypadkowy-serwisowany-aso-zarejestrowany-ID6E7uSA.html#a45464eb66
6089598483,27900.0,"Solnica, nowodworski, Pomorskie",54.1885479,19.2087772,Osoby prywatnej,Osobowe,Audi,A6,Diesel,136,1968,5,Automatyczna,,C6 (2004-2011),,Czarny,278000,2009,,7.50,Kombi,155,5,Metalik,Niemcy,,,,Używane,,,,Tak,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/audi-a6-a6-c6-lift-sprzedam-lub-zamienie-na-inne-autko-ID6E7kKn.html#a45464eb66
6089444225,42900.0,"Radom, Mazowieckie",51.41716055,21.160944780832743,Osoby prywatnej,Osobowe,Audi,A4,Diesel,143,1968,4,Manualna,2.0 TDI,B8 (2007-2015),,Czarny,219000,2013,Na przednie koła,5,Kombi,119,5,Metalik,,,Tak,,Używane,Tak,28/01/2013,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/audi-a4-2-0-tdi-cr-143km-lift-kolorowe-mmi-tempomat-alu-16-start-stop-ID6E6GCl.html#a45464eb66
6089444222,70900.0,,,,Firmy,Osobowe,Audi,Q5,Diesel,177,1968,5,Manualna,2.0 TDI quattro,8R (2008-2016),,Niebieski,201163,2014,4x4 (stały),7,SUV,154,5,Metalik,,Tak,Tak,Tak,Używane,Tak,,AS43212,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/audi-q5-2-0tdi-177km-bang-olsen-nowy-rozrzad-nowe-opony-serwis-perfekt-stan-ID6E6GCi.html#a45464eb66
6089444035,9950.0,"Skępe, lipnowski, Kujawsko-pomorskie",52.8671562,19.3465204,Osoby prywatnej,Osobowe,Audi,A4,Benzyna,102,1595,5,Manualna,Avant 1.6,B6 (2000-2004),,Srebrny,259000,2003,Na przednie koła,10,Kombi,,5,Metalik,Niemcy,,Tak,Tak,Używane,Tak,03/02/2003,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/audi-a4-1-6-mpi-stan-bdb-climatronic-drugie-kola-nowy-rozrzad-oplacony-ID6E6Gzh.html#a45464eb66
